rating_score,critic_likes,critic_comments,user_trialist,user_subscriber,user_eligible_for_trial,user_has_payment_method,movie_release_year,movie_title_language,movie_popularity,total_number_of_lists,total_list_comments,total_list_followers,total_list_movie_number,user_id
4.0,0,0,0,0,1,1,1985.0,en,227,24,7,3,472,65093263
4.0,0,0,0,1,0,1,1985.0,en,227,15,0,5,618,26114821
2.0,0,0,1,1,0,0,1985.0,en,227,57,68,1632,14542,92084264
4.0,0,0,0,0,1,1,1985.0,en,227,12,4,51,2149,62809528
2.0,0,0,0,0,1,0,1985.0,en,227,26,1,38,259,483726
5.0,0,0,0,1,0,1,1985.0,en,227,6,0,4,161,78542216
5.0,0,0,0,0,1,1,1985.0,en,227,1,0,0,4,70937371
5.0,0,0,0,0,0,1,1985.0,en,227,8,6,36,136,49215058
4.0,0,0,0,0,1,0,1985.0,en,227,3,0,5,19,30804301
3.0,0,0,0,0,1,0,1985.0,en,227,15,0,49,609,66745516
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,0,12,12879367
4.0,0,0,0,0,1,0,1985.0,en,227,27,9,54,863,45720580
4.0,0,0,0,0,1,1,1985.0,en,227,17,11,103,836,90137389
5.0,0,0,0,0,1,0,1985.0,en,227,7,0,3,215,48136721
5.0,1,0,1,1,0,0,1985.0,en,227,5,0,1,253,9513179
4.0,0,0,0,0,1,0,1985.0,en,227,5,62,5304,3247,7614253
3.0,0,0,0,0,1,0,1985.0,en,227,2,1,6,61,34420197
4.0,0,0,0,1,0,1,1985.0,en,227,7,2,7,502,86295175
5.0,0,0,0,0,1,0,1985.0,en,227,5,7,16,158,68529470
2.0,0,0,0,0,0,1,1985.0,en,227,7,0,11,65,37406532
4.0,0,0,0,1,0,1,1985.0,en,227,23,9,17,364,39847061
4.0,0,0,1,1,0,1,1985.0,en,227,1,0,1,775,10382222
5.0,0,0,0,0,1,0,1985.0,en,227,5,0,15,647,31195854
5.0,0,0,0,0,1,0,1985.0,en,227,1,0,1,24,19152461
4.0,0,0,0,0,1,0,1985.0,en,227,5,3,19,77,24929164
3.0,0,0,0,0,0,0,1985.0,en,227,8,6,23,143,62233978
3.0,0,0,0,0,1,1,1985.0,en,227,3,6,131,101,4932110
5.0,0,0,0,0,1,0,1985.0,en,227,1,0,0,6,97684853
4.0,0,0,0,0,1,1,1985.0,en,227,5,0,1,47,14795404
3.0,0,0,0,0,1,1,1985.0,en,227,1,0,0,88,94597236
3.0,0,0,0,0,1,1,1985.0,en,227,6,3,46,101,55764267
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,4,18,6191216
4.0,0,0,0,1,0,1,1985.0,en,227,20,50,2463,6191,21777414
5.0,0,0,0,0,1,0,1985.0,en,227,8,0,0,648,37708492
3.0,0,0,0,0,1,0,1985.0,en,227,2,23,52,390,35097747
3.0,0,0,0,1,0,1,1985.0,en,227,1,0,0,20,76220157
5.0,4,0,0,0,1,0,1985.0,en,227,1,0,0,34,16150995
4.0,0,0,0,0,1,1,1985.0,en,227,65,33,198,3551,34055098
3.0,0,0,0,0,1,0,1985.0,en,227,1,0,3,31,8316282
5.0,0,0,0,0,1,0,1985.0,en,227,5,0,3,109,47845636
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,1,27,85183126
4.0,0,0,1,1,0,1,1985.0,en,227,48,0,3,518,83373278
5.0,0,0,0,0,1,1,1985.0,en,227,1,0,2,107,57162503
4.0,0,0,0,0,1,1,1985.0,en,227,5,0,2,403,92282422
5.0,0,0,0,0,1,1,1985.0,en,227,3,0,11,73,27033606
4.0,0,0,0,0,1,0,1985.0,en,227,4,2,10,375,70810793
3.0,0,0,0,1,0,1,1985.0,en,227,3,10,46,88,73871099
3.0,0,0,0,0,1,0,1985.0,en,227,10,0,2,100,65169283
5.0,0,0,0,0,1,1,1985.0,en,227,4,2,53,95,59408586
4.0,0,0,0,0,0,1,1985.0,en,227,1,0,0,8,9796369
4.0,0,0,0,0,1,0,1985.0,en,227,15,2,155,611,53103764
2.0,0,0,0,0,1,0,1985.0,en,227,1,1,10,121,3871019
4.0,0,0,0,0,1,0,1985.0,en,227,5,3,13,1946,45490935
4.0,0,0,0,0,1,0,1985.0,en,227,11,0,6,143,85460007
3.0,0,0,0,0,1,0,1985.0,en,227,2,0,0,70,3995155
1.0,0,0,0,0,1,0,1985.0,en,227,2,6,38,160,42582312
4.0,0,0,0,0,1,0,1985.0,en,227,23,11,40,780,43364664
3.0,1,0,0,0,1,0,1985.0,en,227,1,0,2,12,3245364
4.0,0,0,0,0,1,0,1985.0,en,227,2,0,17,55,19998611
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,1,20,78529213
4.0,0,0,0,0,1,1,1985.0,en,227,1,7,147,596,97213256
4.0,0,0,0,0,1,0,1985.0,en,227,26,120,136,3218,54873007
4.0,0,0,0,0,1,0,1985.0,en,227,14,1,12,669,38308813
5.0,0,0,0,0,1,1,1985.0,en,227,3,0,4,50,50783566
3.0,0,0,0,0,1,0,1985.0,en,227,1,0,5,73,73740437
2.0,0,0,0,0,1,0,1985.0,en,227,1,0,2,30,94556389
2.0,0,0,0,0,1,0,1985.0,en,227,8,1,30,288,41264125
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,0,63,19119379
4.0,0,0,0,0,1,1,1985.0,en,227,23,11,189,2678,65221597
4.0,0,0,0,0,1,0,1985.0,en,227,7,3,3,50,28367996
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,24,191,79325082
5.0,0,0,0,1,0,1,1985.0,en,227,1,1,4,8,32266654
5.0,0,0,0,0,1,0,1985.0,en,227,1,0,1,10,40764772
5.0,0,0,0,0,1,0,1985.0,en,227,2,15,63,373,66656703
4.0,0,0,0,0,1,0,1985.0,en,227,5,0,5,114,91762224
5.0,0,0,0,0,1,0,1985.0,en,227,22,11,127,1904,60464492
3.0,0,0,0,0,1,0,1985.0,en,227,11,9,56,364,56645078
4.0,4,0,1,1,0,0,1985.0,en,227,69,30,1603,17689,34343917
4.0,0,0,0,1,0,1,1985.0,en,227,10,3,81,1211,44076281
4.0,0,0,0,0,1,0,1985.0,en,227,3,5,13,70,88153512
3.0,0,0,0,0,1,0,1985.0,en,227,2,17,35,30,80248061
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,1,401,31693170
5.0,0,0,0,0,1,1,1985.0,en,227,1,1,1,39,76658626
3.0,0,0,0,0,1,0,1985.0,en,227,1,0,1,20,99246294
3.0,0,0,1,1,0,0,1985.0,en,227,1,0,8,941,3265283
4.0,0,0,0,0,1,0,1985.0,en,227,1,1,3,87,69980262
3.0,0,0,0,0,1,0,1985.0,en,227,3,2,6,41,68639322
2.0,0,0,0,0,1,1,1985.0,en,227,153,22,64,1932,19148144
3.0,0,0,0,0,1,0,1985.0,en,227,1,0,2,105,46651505
5.0,0,0,0,0,1,0,1985.0,en,227,12,35,95,265,40873478
4.0,0,0,0,1,0,1,1985.0,en,227,10,0,28,321,36312101
2.0,0,0,0,0,0,1,1985.0,en,227,1,0,0,73,44547757
3.0,0,0,1,1,0,1,1985.0,en,227,1,0,0,0,84014712
5.0,0,0,0,0,1,0,1985.0,en,227,1,0,1,2,77531486
3.0,0,0,0,0,1,1,1985.0,en,227,7,16,126,1298,57197641
3.0,0,0,0,0,1,0,1985.0,en,227,7,14,31,47,8474652
4.0,0,0,0,0,1,0,1985.0,en,227,2,1,0,20,19681614
5.0,0,0,0,0,1,1,1985.0,en,227,1,0,0,4,24384603
3.0,0,0,0,0,0,1,1985.0,en,227,5,0,0,84,14084232
5.0,0,0,0,0,1,0,1985.0,en,227,1,1,1,203,18688694
5.0,0,0,0,0,1,1,1985.0,en,227,5,0,2,288,20409159
5.0,0,0,0,1,0,1,1985.0,en,227,16,5,24,1133,952730
5.0,0,0,0,0,1,0,1985.0,en,227,5,0,8,49,7299440
4.0,0,0,1,1,0,0,1985.0,en,227,25,3,12,1481,53530409
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,0,30,23846958
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,1,3,4650066
3.0,0,0,1,1,0,1,1985.0,en,227,36,25,131,601,89369872
4.0,0,0,0,1,0,1,1985.0,en,227,3,4,27,209,44995296
3.0,0,0,0,0,1,1,1985.0,en,227,7,5,103,473,21662055
3.0,0,0,0,1,0,1,1985.0,en,227,2,10,1020,337,18548204
5.0,2,0,0,0,1,0,1985.0,en,227,1,6,19,18,44341430
3.0,0,0,0,0,1,0,1985.0,en,227,13,9,62,1012,94872600
4.0,0,0,0,0,1,0,1985.0,en,227,12,0,7,103,95468796
3.0,0,0,0,0,1,1,1985.0,en,227,9,0,3,768,48176981
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,3,17,36819465
3.0,0,0,0,0,1,0,1985.0,en,227,17,12,616,524,95651340
4.0,0,0,0,0,1,0,1985.0,en,227,7,5,11,423,60946458
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,0,2,65355800
4.0,0,0,0,0,1,1,1985.0,en,227,17,11,58,706,68477130
5.0,0,0,0,0,1,0,1985.0,en,227,1,0,0,16,5588025
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,1,2,83029138
3.0,0,0,0,0,1,0,1985.0,en,227,21,24,50,564,49498556
3.0,0,0,0,1,0,1,1985.0,en,227,1,1,36,28,37430529
5.0,0,0,0,0,1,1,1985.0,en,227,15,1,91,2447,11185958
3.0,0,0,0,0,1,0,1985.0,en,227,1,3,6,10,35606878
1.0,0,0,0,0,1,1,1985.0,en,227,2,0,3,21,79222185
5.0,0,0,0,0,1,0,1985.0,en,227,2,1,1,22,26022800
5.0,0,0,0,0,1,0,1985.0,en,227,2,0,0,44,73673507
3.0,0,0,0,0,1,0,1985.0,en,227,14,35,99,391,33363206
5.0,0,0,0,0,1,0,1985.0,en,227,4,8,20,38,9166786
4.0,0,0,0,0,1,0,1985.0,en,227,2,0,0,40,33297621
2.0,0,0,0,1,0,1,1985.0,en,227,2,0,5,25,51953752
3.0,0,0,0,1,0,1,1985.0,en,227,1,1,1,2,87154733
4.0,0,0,0,0,1,0,1985.0,en,227,7,4,107,89,58433496
4.0,0,0,0,0,1,1,1985.0,en,227,7,0,5,72,45753602
3.0,0,0,0,0,1,1,1985.0,en,227,1,4,15,12,60583460
5.0,0,0,0,0,1,1,1985.0,en,227,17,1,38,2958,53951249
3.0,0,0,0,0,1,0,1985.0,en,227,14,109,410,990,31859384
4.0,0,0,0,0,1,0,1985.0,en,227,9,9,54,719,79409280
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,0,8,97499836
4.0,0,0,0,0,1,0,1985.0,en,227,7,33,212,279,28906484
2.0,0,0,0,0,1,0,1985.0,en,227,4,2,13,145,86881790
2.0,0,0,0,0,1,0,1985.0,en,227,1,0,0,178,5567202
3.0,0,0,0,0,1,0,1985.0,en,227,7,69,733,362,36471278
4.0,0,0,0,0,1,1,1985.0,en,227,3,10,24,936,34088118
3.0,0,0,0,0,1,1,1985.0,en,227,10,59,980,508,33050970
4.0,0,0,0,0,1,1,1985.0,en,227,7,0,7,82,54024428
1.0,0,0,0,0,1,0,1985.0,en,227,1,0,0,14,92849613
5.0,0,0,0,0,0,0,1985.0,en,227,1,1,8,55,74013846
4.0,0,0,0,0,1,0,1985.0,en,227,1,1,1,21,83921445
4.0,0,0,0,0,1,1,1985.0,en,227,11,51,506,1061,26667362
4.0,0,0,0,0,1,0,1985.0,en,227,1,0,0,10,8075259
4.0,0,0,0,0,1,0,1985.0,en,227,6,28,116,167,45282783
3.0,0,0,0,0,0,1,1985.0,en,227,2,1,2,104,69047153
3.0,0,0,0,0,1,0,1985.0,en,227,33,97,245,952,48147681
3.0,0,0,0,0,1,1,1985.0,en,227,5,1,2,128,30722970
3.0,0,0,0,0,1,0,1985.0,en,227,15,35,252,943,71686719
5.0,0,0,0,0,1,0,1985.0,en,227,5,0,4,55,51108757
4.0,0,0,1,1,0,1,1985.0,en,227,12,1,20,230,98595320
4.0,0,0,0,0,1,0,1985.0,en,227,5,41,49,62,75548201
3.0,0,0,0,1,0,1,1985.0,en,227,14,0,3,76,78903315
3.0,0,0,0,0,1,1,1985.0,en,227,49,167,653,1389,31601514
4.0,0,0,0,0,1,0,1985.0,en,227,2,1,13,111,44026253
5.0,0,0,0,0,1,1,1985.0,en,227,2,0,0,5,85600203
4.0,0,0,0,0,1,1,1985.0,en,227,1,0,3,6,16877433
5.0,0,0,0,0,1,0,1985.0,en,227,1,8,55,267,33103233
3.0,0,0,0,0,1,0,1985.0,en,227,4,13,65,76,60903975
2.0,0,0,0,0,1,0,1985.0,en,227,3,1,3,85,72557604
4.0,0,0,0,0,1,0,1985.0,en,227,18,8,13,194,42557724
4.0,0,0,0,0,1,1,1985.0,en,227,21,63,687,1899,29658996
3.0,0,0,0,0,1,0,1985.0,en,227,5,19,114,100,44225540
3.0,0,0,0,0,1,0,1985.0,en,227,1,0,0,1,53113799
3.0,0,0,0,0,1,0,1985.0,en,227,6,0,2,160,24382267
3.0,0,0,1,1,0,1,1985.0,en,227,2,0,3,104,57922434
3.0,0,0,0,0,1,1,1985.0,en,227,33,247,2545,2292,17778158
4.0,0,0,0,0,1,1,1985.0,en,227,3,2,1,28,97818152
5.0,0,0,0,0,1,0,1985.0,en,227,2,0,1,209,47069009
3.0,0,0,1,1,0,0,1985.0,en,227,50,334,6130,4313,43266750
3.0,0,0,0,0,1,0,1985.0,en,227,2,0,5,253,69000489
3.0,0,0,0,0,1,0,1985.0,en,227,2,5,50,188,62256786
3.0,0,0,0,0,1,1,1985.0,en,227,5,15,76,74,90731126
3.0,0,0,0,0,1,0,1985.0,en,227,330,3438,46415,34805,61596227
3.0,0,0,0,0,1,0,1985.0,en,227,2,3,4,45,17178276
4.0,0,0,0,0,1,0,1985.0,en,227,1,1,2,5,22540672
4.0,0,0,0,0,1,0,1985.0,en,227,4,7,54,85,51047019
3.0,0,0,0,1,0,1,1997.0,en,13,1,0,3,29,63541419
3.0,0,0,0,0,1,1,1997.0,en,13,4,14,296,113,60221458
3.0,0,0,0,0,1,0,1997.0,en,13,2,0,14,82,24507438
3.0,0,0,1,1,0,1,1997.0,en,13,36,25,131,601,89369872
5.0,1,0,0,0,1,0,1997.0,en,13,25,15,36,571,78977599
4.0,0,0,0,0,1,0,1997.0,en,13,42,2,119,2240,13356872
4.0,0,0,1,1,0,1,1997.0,en,13,2,1,2,63,46326536
2.0,0,0,0,0,1,1,1997.0,en,13,124,48,158,7138,3364518
3.0,0,0,0,0,1,0,1997.0,en,13,5,0,1,354,32172230
5.0,0,0,0,0,1,0,1997.0,en,13,4,9,416,1274,23662545
4.0,0,0,0,0,1,0,1997.0,en,13,14,13,95,302,14561968
4.0,0,0,0,0,1,1,1997.0,en,13,3,0,0,78,98603438
2.0,0,0,0,0,1,0,1997.0,en,13,2,0,2,20,65968070
3.0,0,0,0,1,0,1,1997.0,en,13,20,50,2463,6191,21777414
3.0,0,0,0,0,1,0,1997.0,en,13,1,0,0,22,69633053
4.0,0,0,0,0,1,0,1997.0,en,13,9,0,10,227,50820219
3.0,0,0,0,0,1,0,1997.0,en,13,8,2,1,94,47963321
3.0,0,0,0,0,1,0,1997.0,en,13,3,7,4,83,80678542
1.0,0,0,0,1,0,1,1997.0,en,13,1,0,1,20,93466016
4.0,0,0,0,0,1,0,1997.0,en,13,10,0,2,100,65169283
4.0,0,0,0,0,1,0,1997.0,en,13,7,0,1,507,63171576
4.0,0,0,0,0,1,0,1997.0,en,13,1,1,1,30,47874526
4.0,0,0,0,0,1,0,1997.0,en,13,2,0,17,55,19998611
5.0,0,0,0,0,1,0,1997.0,en,13,18,2,37,301,59319284
4.0,0,0,0,0,1,1,1997.0,en,13,1,3,10,36,68726304
2.0,0,0,0,0,1,0,1997.0,en,13,8,1,30,288,41264125
3.0,0,0,0,0,1,1,1997.0,en,13,33,49,88,615,94978
3.0,0,0,0,0,1,0,1997.0,en,13,1,1,3,87,69980262
2.0,0,0,0,0,1,0,1997.0,en,13,3,2,6,41,68639322
3.0,0,0,0,0,1,0,1997.0,en,13,68,35,66,714,13829819
4.0,0,0,0,0,1,1,1997.0,en,13,1,2,0,7,3776817
3.0,0,0,0,0,1,1,1997.0,en,13,9,0,7,501,2793028
4.0,0,0,0,0,1,1,1997.0,en,13,23,11,189,2678,65221597
4.0,0,0,0,0,1,0,1997.0,en,13,19,1,18,355,42163595
2.0,0,0,0,0,1,0,1997.0,en,13,1,0,0,5,62166115
2.0,0,0,0,0,1,0,1997.0,en,13,21,13,61,364,58944292
3.0,0,0,0,0,1,0,1997.0,en,13,33,18,512,1574,63412603
3.0,0,0,0,0,1,0,1997.0,en,13,6,0,72,166,58749554
2.0,0,0,0,0,1,0,1997.0,en,13,2,0,1,45,53934798
3.0,0,0,0,1,0,1,1997.0,en,13,1,1,0,100,71227296
3.0,0,0,0,0,1,0,1997.0,en,13,15,35,252,943,71686719
4.0,0,0,0,1,0,1,1997.0,en,13,1,1,36,28,37430529
3.0,0,0,0,0,1,0,1997.0,en,13,1,0,1,5,75173663
4.0,0,0,0,0,1,1,1997.0,en,13,17,11,58,706,68477130
2.0,0,0,1,1,0,0,1997.0,en,13,25,3,12,1481,53530409
2.0,0,0,0,0,1,0,1997.0,en,13,24,6,98,640,42962133
5.0,0,0,0,0,1,0,1997.0,en,13,1,0,1,9,50243452
2.0,0,0,0,0,1,1,1997.0,en,13,3,2,74,294,6786689
3.0,0,0,0,0,1,0,1997.0,en,13,1,6,180,90,74346224
3.0,0,0,0,0,1,0,1997.0,en,13,35,3,48,1367,47112036
5.0,0,0,0,0,1,1,1997.0,en,13,1,0,3,14,36067757
3.0,0,0,0,1,0,1,1997.0,en,13,8,0,21,647,56708645
3.0,0,0,0,0,1,1,1997.0,en,13,1,0,0,2,23706510
5.0,0,0,0,0,1,0,1997.0,en,13,6,8,29,74,82432629
2.0,0,0,0,0,1,0,1997.0,en,13,2,0,1,20,59708954
2.0,0,0,0,0,1,0,1997.0,en,13,1,1,2,5,22540672
3.0,0,0,0,1,0,1,2007.0,en,45,6,0,2,139,46824380
4.0,0,0,0,0,1,1,2007.0,en,45,3,0,4,294,70217194
3.0,0,0,0,0,1,1,2007.0,en,45,5,0,0,76,65097878
3.0,0,0,0,0,1,1,2007.0,en,45,1,22,42,758,61050349
3.0,0,0,0,1,0,1,2007.0,en,45,8,0,5,253,43953046
3.0,0,0,1,1,0,0,2007.0,en,45,7,3,3,592,42177460
5.0,0,0,0,0,1,0,2007.0,en,45,6,1,16,873,12774146
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,63,59410668
4.0,0,0,1,1,0,0,2007.0,en,45,2,0,0,21,83758878
2.0,0,0,1,1,0,1,2007.0,en,45,31,24,111,1316,63068315
4.0,0,0,1,1,0,1,2007.0,en,45,1,0,0,4,33155135
4.0,0,0,0,0,1,1,2007.0,en,45,2,0,2,345,76381882
3.0,0,0,0,1,0,1,2007.0,en,45,2,0,0,100,30295552
3.0,0,0,0,0,1,1,2007.0,en,45,2,0,0,130,54153855
3.0,0,0,0,0,1,1,2007.0,en,45,15,1,3,109,79791872
1.0,0,0,0,1,0,1,2007.0,en,45,1,0,0,20,81460954
4.0,0,0,0,1,0,1,2007.0,en,45,87,12,7,2298,36139181
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,148,96545972
3.0,0,0,0,0,1,1,2007.0,en,45,11,10,6,991,62089538
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,100,2992490
3.0,0,0,0,0,1,0,2007.0,en,45,5,0,2,117,20451441
3.0,0,0,0,1,0,1,2007.0,en,45,4,0,13,115,70546639
4.0,0,0,0,0,1,0,2007.0,en,45,7,1,47,1001,42594369
4.0,0,0,0,1,0,1,2007.0,en,45,4,0,8,99,93558279
4.0,0,0,0,1,0,1,2007.0,en,45,2,0,0,9,66715522
2.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,9,78581413
4.0,0,0,0,0,1,1,2007.0,en,45,4,0,1,22,36790410
2.0,0,0,0,0,1,0,2007.0,en,45,7,4,8,40,78550440
5.0,0,0,0,0,1,0,2007.0,en,45,1,0,2,46,66412547
4.0,1,0,0,0,0,1,2007.0,en,45,19,7,23,958,93088747
4.0,0,0,0,0,1,0,2007.0,en,45,42,2,119,2240,13356872
3.0,0,0,0,0,1,1,2007.0,en,45,17,1,38,2958,53951249
3.0,0,0,0,1,0,1,2007.0,en,45,47,28,121,1043,2780539
3.0,0,0,0,0,1,0,2007.0,en,45,4,1,9,93,88939373
5.0,0,0,0,1,0,1,2007.0,en,45,24,5,110,2254,68387524
3.0,0,0,0,0,1,0,2007.0,en,45,5,0,15,647,31195854
3.0,0,0,1,1,0,1,2007.0,en,45,3,2,21,392,69576825
4.0,0,0,1,1,0,1,2007.0,en,45,25,19,98,2318,60306662
3.0,0,0,0,1,0,1,2007.0,en,45,1,0,11,69,4290309
4.0,0,0,0,0,1,0,2007.0,en,45,1,3,21,55,46677790
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,3,57,47094414
4.0,1,0,0,0,1,1,2007.0,en,45,1,0,0,16,24865422
3.0,0,0,0,0,1,1,2007.0,en,45,7,0,2,695,296639
4.0,0,0,0,0,1,1,2007.0,en,45,2,0,0,33,97920924
4.0,0,0,0,0,1,0,2007.0,en,45,5,3,13,1946,45490935
4.0,0,0,1,1,0,1,2007.0,en,45,3,1,15,124,52230093
4.0,0,0,0,0,1,0,2007.0,en,45,12,39,256,770,48318779
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,64,25845106
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,1,2,77531486
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,1,65,66977714
3.0,0,0,0,0,1,0,2007.0,en,45,9,4,350,570,10622984
2.0,0,0,0,0,1,1,2007.0,en,45,7,16,126,1298,57197641
4.0,0,0,0,0,1,1,2007.0,en,45,25,0,2,384,28975987
3.0,0,0,0,0,1,0,2007.0,en,45,2,0,0,408,36236122
5.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,2,92552058
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,2,1052416
3.0,1,0,1,1,0,0,2007.0,en,45,3,0,2,40,28364100
2.0,0,0,0,0,1,0,2007.0,en,45,1,1,10,121,3871019
3.0,1,0,0,0,1,0,2007.0,en,45,3,2,2,76,54443217
5.0,0,0,1,1,0,0,2007.0,en,45,10,28,1127,2117,84527895
4.0,0,0,0,0,1,0,2007.0,en,45,2,3,22,89,88537914
4.0,0,0,0,0,1,1,2007.0,en,45,1,0,1,28,77100147
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,2,76820639
4.0,0,0,0,0,1,0,2007.0,en,45,14,0,2,153,93954937
3.0,0,0,0,1,0,1,2007.0,en,45,2,0,0,6,11295769
4.0,0,0,0,0,1,0,2007.0,en,45,11,46,1364,1153,40388375
3.0,0,0,0,0,1,0,2007.0,en,45,3,7,0,37,56792308
1.0,0,0,0,0,1,0,2007.0,en,45,6,0,72,166,58749554
3.0,0,0,0,0,1,0,2007.0,en,45,1,1,5,12,43352418
3.0,0,0,1,1,0,0,2007.0,en,45,34,167,3753,4424,52298383
4.0,0,0,0,1,0,1,2007.0,en,45,4,0,5,172,3370029
3.0,0,0,0,0,1,0,2007.0,en,45,103,35,442,3306,52280073
3.0,0,0,0,0,1,0,2007.0,en,45,78,4,184,2044,11441859
4.0,0,0,0,0,1,1,2007.0,en,45,3,1,2,89,7186161
4.0,0,0,0,0,1,0,2007.0,en,45,3,1,2,42,5320603
3.0,0,0,0,0,1,0,2007.0,en,45,8,16,91,562,96296089
3.0,0,0,0,0,1,0,2007.0,en,45,5,4,205,185,23608961
4.0,0,0,0,0,1,1,2007.0,en,45,1,0,5,60,64153061
3.0,0,0,0,0,1,0,2007.0,en,45,4,0,12,78,65085742
5.0,0,0,0,0,1,0,2007.0,en,45,12,22,483,591,182362
4.0,0,0,1,1,0,0,2007.0,en,45,35,325,2168,4658,73681431
4.0,0,0,0,0,1,1,2007.0,en,45,1,2,0,7,3776817
2.0,0,0,0,0,1,0,2007.0,en,45,1,2,5,19,88289058
3.0,0,0,0,0,1,0,2007.0,en,45,5,6,3,53,1013543
5.0,0,0,0,0,1,0,2007.0,en,45,6,0,53,998,11019059
3.0,2,0,0,0,1,0,2007.0,en,45,2,0,0,27,90884580
5.0,0,0,0,0,1,0,2007.0,en,45,2,5,182,215,2111828
4.0,0,0,0,0,1,0,2007.0,en,45,3,5,13,70,88153512
3.0,0,0,0,1,0,1,2007.0,en,45,2,0,1,73,86310032
2.0,0,0,0,1,0,1,2007.0,en,45,3,0,16,60,89191147
4.0,0,0,0,0,0,1,2007.0,en,45,55,237,1053,2622,75779917
4.0,0,0,0,0,1,0,2007.0,en,45,10,0,2,272,53655777
3.0,0,0,0,0,1,1,2007.0,en,45,124,48,158,7138,3364518
2.0,0,0,0,0,1,0,2007.0,en,45,1,0,1,10,63603890
3.0,0,0,0,1,0,1,2007.0,en,45,13,0,3,62,15968799
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,8,32381746
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,6,365,74961595
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,5,62166115
3.0,0,0,0,1,0,1,2007.0,en,45,9,1,1,517,71585299
2.0,0,0,0,1,0,1,2007.0,en,45,6,0,0,138,60324593
4.0,0,0,0,1,0,1,2007.0,en,45,1,0,1,101,28555749
3.0,0,0,0,0,1,0,2007.0,en,45,37,2,4,593,63905861
1.0,0,0,0,0,1,0,2007.0,en,45,15,2,155,611,53103764
4.0,0,0,0,1,0,1,2007.0,en,45,33,61,491,727,91800408
4.0,0,0,0,0,1,0,2007.0,en,45,3,0,0,47,77677253
4.0,0,0,0,1,0,1,2007.0,en,45,7,0,0,32,64399300
2.0,0,0,0,0,1,1,2007.0,en,45,17,4,68,497,18837622
3.0,0,0,0,0,1,0,2007.0,en,45,9,16,179,1307,17303840
2.0,0,0,0,1,0,1,2007.0,en,45,2,3,10,19,81894108
4.0,0,0,0,0,1,0,2007.0,en,45,2,0,1,209,47069009
3.0,0,0,0,0,1,1,2007.0,en,45,6,0,0,93,35889457
5.0,0,0,0,0,1,0,2007.0,en,45,10,2,0,986,99329624
3.0,0,0,0,0,1,1,2007.0,en,45,2,6,78,119,50454007
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,10,49062417
3.0,0,0,0,0,1,0,2007.0,en,45,6,4,229,1621,22098205
3.0,0,0,0,1,0,1,2007.0,en,45,1,1,36,28,37430529
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,50,55265488
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,1,1,78961631
4.0,0,0,0,0,1,1,2007.0,en,45,4,61,813,128,82122206
3.0,0,0,0,0,1,0,2007.0,en,45,2,0,1,67,18032303
3.0,0,0,0,1,0,1,2007.0,en,45,1,1,4,8,32266654
4.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,1,67748924
4.0,0,0,0,0,1,0,2007.0,en,45,6,5,6,1038,34376055
3.0,0,0,0,0,1,0,2007.0,en,45,3,30,53,300,65689085
3.0,0,0,0,0,1,0,2007.0,en,45,22,5,15,264,74074906
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,8,42964093
3.0,0,0,0,0,1,0,2007.0,en,45,1,0,6,26,87232374
3.0,0,0,1,1,0,1,2007.0,en,45,23,6,16,1194,79246694
3.0,0,0,1,1,0,1,2007.0,en,45,12,1,20,230,98595320
5.0,0,0,0,0,1,0,2007.0,en,45,1,0,0,11,23181778
3.0,0,0,0,0,0,0,2007.0,en,45,1,1,8,55,74013846
4.0,0,0,0,0,1,1,2007.0,en,45,18,257,1722,606,76614369
